instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_used,prefetch_accuracy,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
2000,8602,0.23250406882120436,4.301,0.941,302,220,0.7284768211920529,6602,0,0.11247941412148066,1,1,agent_rag,nn,17026,1.9793071378749127
2000,13750,0.14545454545454545,6.875,0.875,0,0,0.0,11750,0,0.0020021264790557325,1,1,token_stream,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002374415722442791,1,1,token_stream,stride,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002320963569218293,1,1,token_stream,nextline,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.0030003310239408165,1,1,token_stream,berti,13750,3.4043079970289676
2000,4273,0.46805523051720105,2.1365,0.9965,244,243,0.9959016393442623,2273,0,0.11096796375932172,1,1,token_stream,nn,13750,3.217879709805757
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,0,0,0.0,7648,0,0.0006583072536159307,1,1,real_bsearch,baseline,8237,1.0
589,10265,0.057379444715051145,17.427843803056028,0.6044142614601019,262,23,0.08778625954198473,9676,0,0.000914611155167222,1,1,real_bsearch,stride,8237,0.8024354603019971
589,8393,0.07017752889312523,14.249575551782682,0.6859083191850595,184,56,0.30434782608695654,7804,0,0.0008099180704448372,1,1,real_bsearch,nextline,8237,0.9814130823305135
589,5741,0.10259536666086047,9.747028862478778,0.801358234295416,248,107,0.4314516129032258,5152,0,0.00104813021607697,1,1,real_bsearch,berti,8237,1.4347674621146143
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,2,0,0.0,7648,0,0.03515769404475577,1,1,real_bsearch,nn,8237,1.0
99328,401136,0.24761676837780702,4.038498711340206,0.9561855670103093,0,0,0.0,301808,0,0.11025800736388192,1,1,real_matmul,baseline,401136,1.0
99328,242484,0.4096270269378598,2.441245167525773,0.9971407860824743,10113,4068,0.40225452388015426,143156,0,0.13519227516371757,1,1,real_matmul,stride,401136,1.6542782204186668
99328,232734,0.42678766316911154,2.3430855347938144,0.999657699742268,4351,4318,0.9924155366582394,133406,0,0.12761490314733237,1,1,real_matmul,nextline,401136,1.7235814277243549
99328,386979,0.25667542683194694,3.895970924613402,0.9598401256443299,3815,314,0.08230668414154653,287651,0,0.21279906792915426,1,1,real_matmul,berti,401136,1.0365833804935152
99328,401097,0.2476408449826351,4.038106072809279,0.9561956346649485,2,1,0.5,301769,0,5.4223611712804995,1,1,real_matmul,nn,401136,1.0000972333375717
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,0,0,0.0,56458,0,0.024987808108562604,1,1,real_mergesort,baseline,78834,1.0
22376,68655,0.32591945233413444,3.0682427601001074,0.9831515909903468,1081,483,0.44680851063829785,46279,0,0.03076008483185433,1,1,real_mergesort,stride,78834,1.148263054402447
22376,55161,0.40564891862003954,2.4651859134787273,0.9986145870575617,798,771,0.9661654135338346,32785,0,0.02940714539727196,1,1,real_mergesort,nextline,78834,1.4291619078696904
22376,64560,0.34659231722428746,2.885234179478012,0.9878441186986057,1222,606,0.4959083469721768,42184,0,0.04177786552463658,1,1,real_mergesort,berti,78834,1.221096654275093
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,4,0,0.0,56458,0,1.2063131869654171,1,1,real_mergesort,nn,78834,1.0
1583,65908,0.024018328579231658,41.63487049905243,0.00505369551484523,0,0,0.0,64325,0,0.00271429299027659,2,2,kv_cache_append,baseline,65908,1.0
1583,33538,0.04720019082831415,21.186355022109918,0.5293746051800379,1324,832,0.6283987915407855,31955,0,0.003219140024157241,2,2,kv_cache_append,stride,65908,1.965173832667422
1583,65908,0.024018328579231658,41.63487049905243,0.00505369551484523,1575,4,0.0025396825396825397,64325,0,0.00343572287238203,2,2,kv_cache_append,nextline,65908,1.0
1583,23866,0.06632866839855862,15.076437144662034,0.6860391661402401,1568,1080,0.6887755102040817,22283,0,0.00592997926287353,2,2,kv_cache_append,berti,65908,2.7615855191485794
1583,50230,0.031515030858052955,31.73089071383449,0.25900189513581806,680,403,0.5926470588235294,48647,0,0.09016070727375336,2,2,kv_cache_append,nn,65908,1.312124228548676
2000,17143,0.11666569445254622,8.5715,0.8315,0,0,0.0,15143,0,0.0020947906014043838,2,2,embedding_lookup,baseline,17143,1.0
2000,9109,0.2195630694917115,4.5545,0.9345,342,207,0.6052631578947368,7109,0,0.0025291197816841304,2,2,embedding_lookup,stride,17143,1.881984850148205
2000,8524,0.2346316283435007,4.262,0.942,333,222,0.6666666666666666,6524,0,0.0024786809226498008,2,2,embedding_lookup,nextline,17143,2.0111450023463164
2000,9031,0.22145941756173182,4.5155,0.9355,341,209,0.6129032258064516,7031,0,0.005128761724336073,2,2,embedding_lookup,berti,17143,1.8982393976303842
2000,10669,0.18745899334520574,5.3345,0.9145,262,167,0.6374045801526718,8669,0,0.11381411613547243,2,2,embedding_lookup,nn,17143,1.6068047614584309
2000,17026,0.1174674027957242,8.513,0.833,0,0,0.0,15026,0,0.002054957236396149,2,2,agent_rag,baseline,17026,1.0
2000,7939,0.25192089683839275,3.9695,0.9495,336,237,0.7053571428571429,5939,0,0.0024822741688694805,2,2,agent_rag,stride,17026,2.1446025947852374
2000,7939,0.25192089683839275,3.9695,0.9495,336,237,0.7053571428571429,5939,0,0.0024420008121524006,2,2,agent_rag,nextline,17026,2.1446025947852374
2000,7978,0.25068939583855604,3.989,0.949,337,236,0.7002967359050445,5978,0,0.003218658472178504,2,2,agent_rag,berti,17026,2.1341188267736273
2000,8758,0.2283626398721169,4.379,0.939,302,216,0.7152317880794702,6758,0,0.11107374838320538,2,2,agent_rag,nn,17026,1.9440511532313314
2000,13750,0.14545454545454545,6.875,0.875,0,0,0.0,11750,0,0.0020229052170179784,2,2,token_stream,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002359387814067304,2,2,token_stream,stride,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002311163960257545,2,2,token_stream,nextline,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.0029996218509040773,2,2,token_stream,berti,13750,3.4043079970289676
2000,4234,0.4723665564478035,2.117,0.997,245,244,0.9959183673469387,2234,0,0.10991595219820738,2,2,token_stream,nn,13750,3.247520075578649
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,0,0,0.0,7648,0,0.0006583236972801387,2,2,real_bsearch,baseline,8237,1.0
589,10265,0.057379444715051145,17.427843803056028,0.6044142614601019,262,23,0.08778625954198473,9676,0,0.0009092539839912206,2,2,real_bsearch,stride,8237,0.8024354603019971
589,8393,0.07017752889312523,14.249575551782682,0.6859083191850595,184,56,0.30434782608695654,7804,0,0.0008146808831952512,2,2,real_bsearch,nextline,8237,0.9814130823305135
589,5741,0.10259536666086047,9.747028862478778,0.801358234295416,248,107,0.4314516129032258,5152,0,0.0011080623662564903,2,2,real_bsearch,berti,8237,1.4347674621146143
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,2,0,0.0,7648,0,0.030748960911296308,2,2,real_bsearch,nn,8237,1.0
99328,401136,0.24761676837780702,4.038498711340206,0.9561855670103093,0,0,0.0,301808,0,0.10775698089855723,2,2,real_matmul,baseline,401136,1.0
99328,242484,0.4096270269378598,2.441245167525773,0.9971407860824743,10113,4068,0.40225452388015426,143156,0,0.1322640982689336,2,2,real_matmul,stride,401136,1.6542782204186668
99328,232734,0.42678766316911154,2.3430855347938144,0.999657699742268,4351,4318,0.9924155366582394,133406,0,0.12623111132415943,2,2,real_matmul,nextline,401136,1.7235814277243549
99328,386979,0.25667542683194694,3.895970924613402,0.9598401256443299,3815,314,0.08230668414154653,287651,0,0.20859385796939023,2,2,real_matmul,berti,401136,1.0365833804935152
99328,401097,0.2476408449826351,4.038106072809279,0.9561956346649485,2,1,0.5,301769,0,5.262073646998033,2,2,real_matmul,nn,401136,1.0000972333375717
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,0,0,0.0,56458,0,0.025100664788624272,2,2,real_mergesort,baseline,78834,1.0
22376,68655,0.32591945233413444,3.0682427601001074,0.9831515909903468,1081,483,0.44680851063829785,46279,0,0.030985525663709268,2,2,real_mergesort,stride,78834,1.148263054402447
22376,55161,0.40564891862003954,2.4651859134787273,0.9986145870575617,798,771,0.9661654135338346,32785,0,0.029610016994411126,2,2,real_mergesort,nextline,78834,1.4291619078696904
22376,64560,0.34659231722428746,2.885234179478012,0.9878441186986057,1222,606,0.4959083469721768,42184,0,0.04226095648482442,2,2,real_mergesort,berti,78834,1.221096654275093
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,4,0,0.0,56458,0,1.2087819434236735,2,2,real_mergesort,nn,78834,1.0
1583,65908,0.024018328579231658,41.63487049905243,0.00505369551484523,0,0,0.0,64325,0,0.0027647749229799956,3,3,kv_cache_append,baseline,65908,1.0
1583,33538,0.04720019082831415,21.186355022109918,0.5293746051800379,1324,832,0.6283987915407855,31955,0,0.0032922090613283217,3,3,kv_cache_append,stride,65908,1.965173832667422
1583,65908,0.024018328579231658,41.63487049905243,0.00505369551484523,1575,4,0.0025396825396825397,64325,0,0.0035419878258835524,3,3,kv_cache_append,nextline,65908,1.0
1583,23866,0.06632866839855862,15.076437144662034,0.6860391661402401,1568,1080,0.6887755102040817,22283,0,0.006029309413861483,3,3,kv_cache_append,berti,65908,2.7615855191485794
1583,46330,0.03416792575005396,29.267214150347442,0.3221730890713834,705,503,0.7134751773049646,44747,0,0.09169873208156787,3,3,kv_cache_append,nn,65908,1.4225771638247355
2000,17143,0.11666569445254622,8.5715,0.8315,0,0,0.0,15143,0,0.002172017004340887,3,3,embedding_lookup,baseline,17143,1.0
2000,9109,0.2195630694917115,4.5545,0.9345,342,207,0.6052631578947368,7109,0,0.002580379572464153,3,3,embedding_lookup,stride,17143,1.881984850148205
2000,8524,0.2346316283435007,4.262,0.942,333,222,0.6666666666666666,6524,0,0.0025267016608268023,3,3,embedding_lookup,nextline,17143,2.0111450023463164
2000,9031,0.22145941756173182,4.5155,0.9355,341,209,0.6129032258064516,7031,0,0.0051978357951156795,3,3,embedding_lookup,berti,17143,1.8982393976303842
2000,10513,0.19024065442785124,5.2565,0.9165,233,171,0.7339055793991416,8513,0,0.11617430017213337,3,3,embedding_lookup,nn,17143,1.6306477694283268
2000,17026,0.1174674027957242,8.513,0.833,0,0,0.0,15026,0,0.002074266318231821,3,3,agent_rag,baseline,17026,1.0
2000,7939,0.25192089683839275,3.9695,0.9495,336,237,0.7053571428571429,5939,0,0.0026486808492336422,3,3,agent_rag,stride,17026,2.1446025947852374
2000,7939,0.25192089683839275,3.9695,0.9495,336,237,0.7053571428571429,5939,0,0.0024515672121196985,3,3,agent_rag,nextline,17026,2.1446025947852374
2000,7978,0.25068939583855604,3.989,0.949,337,236,0.7002967359050445,5978,0,0.0032499798107892275,3,3,agent_rag,berti,17026,2.1341188267736273
2000,8680,0.2304147465437788,4.34,0.94,304,218,0.7171052631578947,6680,0,0.12119429148151539,3,3,agent_rag,nn,17026,1.961520737327189
2000,13750,0.14545454545454545,6.875,0.875,0,0,0.0,11750,0,0.0020328063401393592,3,3,token_stream,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.0023897459323052317,3,3,token_stream,stride,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002355112083023414,3,3,token_stream,nextline,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.0030707921250723302,3,3,token_stream,berti,13750,3.4043079970289676
2000,4351,0.4596644449551827,2.1755,0.9955,242,241,0.9958677685950413,2351,0,0.1128525611711666,3,3,token_stream,nn,13750,3.160193059066881
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,0,0,0.0,7648,0,0.0006667966663371772,3,3,real_bsearch,baseline,8237,1.0
589,10265,0.057379444715051145,17.427843803056028,0.6044142614601019,262,23,0.08778625954198473,9676,0,0.0009263304527848959,3,3,real_bsearch,stride,8237,0.8024354603019971
589,8393,0.07017752889312523,14.249575551782682,0.6859083191850595,184,56,0.30434782608695654,7804,0,0.0008293931023217738,3,3,real_bsearch,nextline,8237,0.9814130823305135
589,5741,0.10259536666086047,9.747028862478778,0.801358234295416,248,107,0.4314516129032258,5152,0,0.0011302601196803153,3,3,real_bsearch,berti,8237,1.4347674621146143
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,2,0,0.0,7648,0,0.03144215513020754,3,3,real_bsearch,nn,8237,1.0
99328,401136,0.24761676837780702,4.038498711340206,0.9561855670103093,0,0,0.0,301808,0,0.11180117115145549,3,3,real_matmul,baseline,401136,1.0
99328,242484,0.4096270269378598,2.441245167525773,0.9971407860824743,10113,4068,0.40225452388015426,143156,0,0.1286480923590716,3,3,real_matmul,stride,401136,1.6542782204186668
99328,232734,0.42678766316911154,2.3430855347938144,0.999657699742268,4351,4318,0.9924155366582394,133406,0,0.12422058614902198,3,3,real_matmul,nextline,401136,1.7235814277243549
99328,386979,0.25667542683194694,3.895970924613402,0.9598401256443299,3815,314,0.08230668414154653,287651,0,0.21056727823452093,3,3,real_matmul,berti,401136,1.0365833804935152
99328,401097,0.2476408449826351,4.038106072809279,0.9561956346649485,2,1,0.5,301769,0,5.372343661001651,3,3,real_matmul,nn,401136,1.0000972333375717
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,0,0,0.0,56458,0,0.02523945938446559,3,3,real_mergesort,baseline,78834,1.0
22376,68655,0.32591945233413444,3.0682427601001074,0.9831515909903468,1081,483,0.44680851063829785,46279,0,0.031124910281505436,3,3,real_mergesort,stride,78834,1.148263054402447
22376,55161,0.40564891862003954,2.4651859134787273,0.9986145870575617,798,771,0.9661654135338346,32785,0,0.02962086850311607,3,3,real_mergesort,nextline,78834,1.4291619078696904
22376,64560,0.34659231722428746,2.885234179478012,0.9878441186986057,1222,606,0.4959083469721768,42184,0,0.0434754533926025,3,3,real_mergesort,berti,78834,1.221096654275093
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,4,0,0.0,56458,0,1.2113989272911567,3,3,real_mergesort,nn,78834,1.0
1583,65908,0.024018328579231658,41.63487049905243,0.00505369551484523,0,0,0.0,64325,0,0.0027068981144111603,4,4,kv_cache_append,baseline,65908,1.0
1583,33538,0.04720019082831415,21.186355022109918,0.5293746051800379,1324,832,0.6283987915407855,31955,0,0.003454042336670682,4,4,kv_cache_append,stride,65908,1.965173832667422
1583,65908,0.024018328579231658,41.63487049905243,0.00505369551484523,1575,4,0.0025396825396825397,64325,0,0.0034830852819141,4,4,kv_cache_append,nextline,65908,1.0
1583,23866,0.06632866839855862,15.076437144662034,0.6860391661402401,1568,1080,0.6887755102040817,22283,0,0.00595611720927991,4,4,kv_cache_append,berti,65908,2.7615855191485794
