label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
b32_h32,0,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
b32_h32,0,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
b32_h32,0,strided_read,nn,8017,0.9485,0.24946987651241112,6017,1898,1897
b32_h32,0,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
b32_h32,0,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
b32_h32,0,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
b32_h32,1,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
b32_h32,1,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
b32_h32,1,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
b32_h32,1,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
b32_h32,1,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
b32_h32,1,strided_read,nn,8056,0.948,0.24826216484607747,6056,1897,1896
b32_h32,1,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
b32_h32,1,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
b32_h32,1,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
b32_h32,2,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
b32_h32,2,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
b32_h32,2,sequential_read,nn,4156,0.998,0.48123195380173245,2156,247,246
b32_h32,2,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
b32_h32,2,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
b32_h32,2,strided_read,nn,13009,0.8845,0.15373971865631486,11009,1770,1769
b32_h32,2,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
b32_h32,2,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
b32_h32,2,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
b32_h64,0,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
b32_h64,0,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
b32_h64,0,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
b32_h64,0,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
b32_h64,0,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
b32_h64,0,strided_read,nn,8485,0.9425,0.2357100766057749,6485,1886,1885
b32_h64,0,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
