label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
l1_32_lat20,1,random_read,stride,38884,0.082,0.05143503754757741,36884,1865,76
l1_32_lat20,1,random_read,nn,38143,0.1015,0.052434260545840654,36143,7,0
l1_32_lat20,1,mixed_read_write,baseline,23984,0.5,0.08338892595063375,21984,0,0
l1_32_lat20,1,mixed_read_write,stride,5022,0.999,0.39824771007566706,3022,999,998
l1_32_lat20,1,mixed_read_write,nn,6105,0.9705,0.3276003276003276,4105,942,941
l1_32_lat80,0,sequential_read,baseline,23750,0.875,0.08421052631578947,21750,0,0
l1_32_lat80,0,sequential_read,stride,4079,0.9995,0.49031625398381956,2079,250,249
l1_32_lat80,0,sequential_read,nn,4237,0.9985,0.47203209818267644,2237,248,247
l1_32_lat80,0,strided_read,baseline,162000,0.0,0.012345679012345678,160000,0,0
l1_32_lat80,0,strided_read,stride,4237,0.9985,0.47203209818267644,2237,1998,1997
l1_32_lat80,0,strided_read,nn,11189,0.9545,0.178746983644651,9189,1910,1909
l1_32_lat80,0,random_read,baseline,145963,0.1015,0.013702102587642073,143963,0,0
l1_32_lat80,0,random_read,stride,149044,0.082,0.013418856176699499,147044,1865,76
l1_32_lat80,0,random_read,nn,145963,0.1015,0.013702102587642073,143963,7,0
l1_32_lat80,0,mixed_read_write,baseline,83984,0.5,0.02381405982091827,81984,0,0
l1_32_lat80,0,mixed_read_write,stride,5142,0.999,0.38895371450797356,3142,999,998
l1_32_lat80,0,mixed_read_write,nn,7986,0.981,0.25043826696719257,5986,963,962
l1_32_lat80,1,sequential_read,baseline,23750,0.875,0.08421052631578947,21750,0,0
l1_32_lat80,1,sequential_read,stride,4079,0.9995,0.49031625398381956,2079,250,249
l1_32_lat80,1,sequential_read,nn,4237,0.9985,0.47203209818267644,2237,248,247
l1_32_lat80,1,strided_read,baseline,162000,0.0,0.012345679012345678,160000,0,0
l1_32_lat80,1,strided_read,stride,4237,0.9985,0.47203209818267644,2237,1998,1997
