label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
gate_off,7,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_off,7,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_off,7,random_read,nn,73810,0.105,0.027096599376778215,71810,1688,116
gate_off,8,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_off,8,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_off,8,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
gate_off,8,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_off,8,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_off,8,strided_read,nn,6808,0.964,0.2937720329024677,4808,1929,1928
gate_off,8,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_off,8,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_off,8,random_read,nn,72952,0.116,0.027415286763899552,70952,1697,137
gate_off,9,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_off,9,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_off,9,sequential_read,nn,4156,0.998,0.48123195380173245,2156,247,246
gate_off,9,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_off,9,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_off,9,strided_read,nn,8407,0.9435,0.23789699060306888,6407,1888,1887
gate_off,9,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_off,9,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_off,9,random_read,nn,73459,0.1095,0.02722607168624675,71459,1691,122
gate_on,0,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,0,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,0,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
gate_on,0,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,0,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,0,strided_read,nn,7549,0.9545,0.26493575307987816,5549,1910,1909
gate_on,0,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,0,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,0,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,1,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,1,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,1,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
gate_on,1,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,1,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,1,strided_read,nn,9304,0.932,0.21496130696474636,7304,1865,1864
gate_on,1,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,1,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,1,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,2,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,2,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,2,sequential_read,nn,4156,0.998,0.48123195380173245,2156,247,246
gate_on,2,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,2,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,2,strided_read,nn,11215,0.9075,0.17833259028087384,9215,1816,1815
gate_on,2,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,2,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,2,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,3,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,3,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,3,sequential_read,nn,4156,0.998,0.48123195380173245,2156,247,246
gate_on,3,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,3,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,3,strided_read,nn,10084,0.922,0.19833399444664815,8084,1845,1844
gate_on,3,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,3,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,3,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,4,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,4,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,4,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
gate_on,4,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,4,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,4,strided_read,nn,11059,0.9095,0.18084817795460711,9059,1820,1819
gate_on,4,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,4,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,4,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,5,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,5,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,5,sequential_read,nn,4156,0.998,0.48123195380173245,2156,247,246
gate_on,5,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,5,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,5,strided_read,nn,7354,0.957,0.27196083763937995,5354,1915,1914
gate_on,5,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,5,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,5,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,6,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,6,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,6,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
gate_on,6,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,6,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,6,strided_read,nn,11098,0.909,0.18021265092809516,9098,1819,1818
gate_on,6,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,6,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,6,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,7,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,7,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,7,sequential_read,nn,4195,0.9975,0.4767580452920143,2195,246,245
