instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_used,prefetch_accuracy,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
3000,65984,0.04546556741028128,21.994666666666667,0.5,0,0,0.0,62984,0,0.0057950003538280725,2,2,mixed_read_write,baseline,65984.0,1.0
3000,7562,0.3967204443268976,2.5206666666666666,0.9993333333333333,1499,1498,0.9993328885923949,4562,0,0.008461298828478903,2,2,mixed_read_write,stride,65984.0,8.725733932822004
3000,13763,0.21797573203516676,4.587666666666666,0.9463333333333334,1340,1339,0.9992537313432835,10763,0,0.5040771004278213,2,2,mixed_read_write,nn,65984.0,4.794303567536148
3000,110988,0.027029949183695536,36.996,0.10266666666666667,0,0,0.0,107988,0,0.006251899874769151,2,2,random_read,baseline,110988.0,1.0
3000,113328,0.02647183396865735,37.776,0.08266666666666667,2797,115,0.04111548087236325,110328,0,0.009101000207010657,2,2,random_read,stride,110988.0,0.9793519695044473
3000,110988,0.027029949183695536,36.996,0.10266666666666667,7,0,0.0,107988,0,0.5186209996463731,2,2,random_read,nn,110988.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0027637998573482037,2,2,arithmetic_mix,baseline,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0028466000221669674,2,2,arithmetic_mix,stride,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0026073004701174796,2,2,arithmetic_mix,nn,15000.0,1.0
3000,20625,0.14545454545454545,6.875,0.875,0,0,0.0,17625,0,0.004306500020902604,3,3,sequential_read,baseline,20625.0,1.0
3000,6039,0.49677098857426727,2.013,0.9996666666666667,375,374,0.9973333333333333,3039,0,0.006414699601009488,3,3,sequential_read,stride,20625.0,3.4153005464480874
3000,6156,0.4873294346978557,2.052,0.9986666666666667,372,371,0.9973118279569892,3156,0,0.49620229931315407,3,3,sequential_read,nn,20625.0,3.3503898635477585
3000,123000,0.024390243902439025,41.0,0.0,0,0,0.0,120000,0,0.0049809993943199515,3,3,strided_read,baseline,123000.0,1.0
3000,6117,0.4904364884747425,2.039,0.999,2998,2997,0.9996664442961974,3117,0,0.0076796000357717276,3,3,strided_read,stride,123000.0,20.10789602746444
3000,15126,0.19833399444664815,5.042,0.922,2767,2766,0.9996385977593061,12126,0,0.6984235998243093,3,3,strided_read,nn,123000.0,8.131693772312575
3000,65984,0.04546556741028128,21.994666666666667,0.5,0,0,0.0,62984,0,0.006816000153776258,3,3,mixed_read_write,baseline,65984.0,1.0
3000,7562,0.3967204443268976,2.5206666666666666,0.9993333333333333,1499,1498,0.9993328885923949,4562,0,0.009687700308859348,3,3,mixed_read_write,stride,65984.0,8.725733932822004
3000,10877,0.27581134503999266,3.6256666666666666,0.971,1413,1413,1.0,7877,0,0.5544659995357506,3,3,mixed_read_write,nn,65984.0,6.066378597039625
3000,110988,0.027029949183695536,36.996,0.10266666666666667,0,0,0.0,107988,0,0.005234800453763455,3,3,random_read,baseline,110988.0,1.0
3000,113328,0.02647183396865735,37.776,0.08266666666666667,2797,115,0.04111548087236325,110328,0,0.011478099972009659,3,3,random_read,stride,110988.0,0.9793519695044473
3000,110988,0.027029949183695536,36.996,0.10266666666666667,7,0,0.0,107988,0,0.44805989949963987,3,3,random_read,nn,110988.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0026691004168242216,3,3,arithmetic_mix,baseline,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.002570299548096955,3,3,arithmetic_mix,stride,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.002526899625081569,3,3,arithmetic_mix,nn,15000.0,1.0
3000,20625,0.14545454545454545,6.875,0.875,0,0,0.0,17625,0,0.0044421005877666175,4,4,sequential_read,baseline,20625.0,1.0
3000,6039,0.49677098857426727,2.013,0.9996666666666667,375,374,0.9973333333333333,3039,0,0.006239400361664593,4,4,sequential_read,stride,20625.0,3.4153005464480874
3000,6273,0.4782400765184122,2.091,0.9976666666666667,369,368,0.997289972899729,3273,0,0.759758498519659,4,4,sequential_read,nn,20625.0,3.2879005260640843
3000,123000,0.024390243902439025,41.0,0.0,0,0,0.0,120000,0,0.006417299038730562,4,4,strided_read,baseline,123000.0,1.0
3000,6117,0.4904364884747425,2.039,0.999,2998,2997,0.9996664442961974,3117,0,0.009721900685690343,4,4,strided_read,stride,123000.0,20.10789602746444
3000,15672,0.19142419601837674,5.224,0.9173333333333333,2753,2752,0.9996367598982928,12672,0,0.6752232013386674,4,4,strided_read,nn,123000.0,7.848392036753445
3000,65984,0.04546556741028128,21.994666666666667,0.5,0,0,0.0,62984,0,0.006178899551741779,4,4,mixed_read_write,baseline,65984.0,1.0
3000,7562,0.3967204443268976,2.5206666666666666,0.9993333333333333,1499,1498,0.9993328885923949,4562,0,0.009778901061508805,4,4,mixed_read_write,stride,65984.0,8.725733932822004
3000,11228,0.26718916993231207,3.7426666666666666,0.968,1405,1404,0.999288256227758,8228,0,0.5022175999474712,4,4,mixed_read_write,nn,65984.0,5.87673672960456
3000,110988,0.027029949183695536,36.996,0.10266666666666667,0,0,0.0,107988,0,0.004933300137054175,4,4,random_read,baseline,110988.0,1.0
3000,113328,0.02647183396865735,37.776,0.08266666666666667,2797,115,0.04111548087236325,110328,0,0.008205299964174628,4,4,random_read,stride,110988.0,0.9793519695044473
3000,110988,0.027029949183695536,36.996,0.10266666666666667,7,0,0.0,107988,0,0.46516140055609867,4,4,random_read,nn,110988.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.004381101345643401,4,4,arithmetic_mix,baseline,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.00431039952673018,4,4,arithmetic_mix,stride,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0033105998882092535,4,4,arithmetic_mix,nn,15000.0,1.0
3000,20625,0.14545454545454545,6.875,0.875,0,0,0.0,17625,0,0.00487070030067116,5,5,sequential_read,baseline,20625.0,1.0
3000,6039,0.49677098857426727,2.013,0.9996666666666667,375,374,0.9973333333333333,3039,0,0.009799300518352538,5,5,sequential_read,stride,20625.0,3.4153005464480874
3000,6156,0.4873294346978557,2.052,0.9986666666666667,372,371,0.9973118279569892,3156,0,0.5465843004058115,5,5,sequential_read,nn,20625.0,3.3503898635477585
3000,123000,0.024390243902439025,41.0,0.0,0,0,0.0,120000,0,0.004903399909380823,5,5,strided_read,baseline,123000.0,1.0
3000,6117,0.4904364884747425,2.039,0.999,2998,2997,0.9996664442961974,3117,0,0.008304300194140524,5,5,strided_read,stride,123000.0,20.10789602746444
3000,12747,0.2353494939985879,4.249,0.9423333333333334,2828,2827,0.9996463932107497,9747,0,0.5676527984905988,5,5,strided_read,nn,123000.0,9.649329253942105
